Unnamed: 0,title,year,synopsis,critic_score,people_score,consensus,total_reviews,total_ratings,type,rating,genre,original_language,director,producer,writer,release_date_(theaters),release_date_(streaming),box_office_(gross_usa),runtime,production_co,sound_mix,aspect_ratio,view_the_collection,crew,link,director_count,producer_count,writer_count,production_co_count,runtime_minutes,box_office_(gross_usa) in millions
492,Bull Durham,1988,"In Durham, N.C., the Bulls minor league baseball team has one asset no other can claim: a poetry-loving groupie named Annie Savoy (Susan Sarandon). As the team's season begins, Annie selects brash new recruit Ebby Calvin Laloosh (Tim Robbins), whom she christens ""Nuke,"" to inspire with the religion of baseball. Nuke also receives guidance from veteran player Crash Davis (Kevin Costner), who settles Nuke's erratic pitching and teaches him to follow the catcher's lead.",97,82.0,"Kevin Costner at his funniest and most charismatic in Bull Durham, a film that's as wise about relationships as it is about minor league baseball.",71,"50,000+",Comedy,R,romance,English,Ron Shelton,"Thom Mount, Mark Burg",,,42267.0,$49.9M,1h 48m,The Mount Company,Surround,,,"Kevin Costner, Susan Sarandon, Tim Robbins, Trey Wilson, Robert Wuhl, Jenny Robertson, Max Patkin, David Neidorf, Ron Shelton, David V. Lester, Thom Mount, Mark Burg, Michael Convertino, Bobby Byrne, Bonnie Timmermann, Armin Ganz",http://www.rottentomatoes.com/m/bull_durham,1,2,1,1,108,49.9
493,The Edge of Seventeen,2016,"Everyone knows that growing up is hard, and life is no easier for high school junior Nadine (Hailee Steinfeld), who is already at peak awkwardness when her all-star older brother Darian (Blake Jenner) starts dating her best friend Krista (Haley Lu Richardson). All at once, Nadine feels more alone than ever, until an unexpected friendship with a thoughtful teen (Hayden Szeto) gives her a glimmer of hope that things just might not be so terrible after all.",94,83.0,The Edge of Seventeen's sharp script -- and Hailee Steinfeld's outstanding lead performance -- make this more than just another coming-of-age dramedy.,215,"25,000+",Comedy,R,"comedy, drama",English,Kelly Fremon Craig,"James L. Brooks, Richard Sakai, Julie Ansell",Kelly Fremon Craig,"Nov 18, 2016 wide",42766.0,$14.4M,1h 45m,"STX Entertainment, Gracie Films",,,,"Hailee Steinfeld, Haley Lu Richardson, Blake Jenner, Kyra Sedgwick, Woody Harrelson, Hayden Szeto, Alexander Calvert, Eric Keenleyside, Nesta Cooper, Kelly Fremon Craig, Kelly Fremon Craig, James L. Brooks, Richard Sakai, Julie Ansell, Brendan Ferguson, Cathy Schulman, Wang Zhongjun, Wang Zhonglei",http://www.rottentomatoes.com/m/the_edge_of_seventeen,1,3,1,2,105,14.4
495,The Muppets,2011,"Walter, the world's biggest Muppet fan, is on vacation in Los Angeles with his brother Gary (Jason Segel) and Gary's girlfriend, Mary (Amy Adams). They discover that greedy Tex Richman (Chris Cooper) plans to raze Muppet Studios and drill for oil on the spot. Desperate to save the Muppets' former stomping grounds, the three friends join forces with Kermit to reunite Miss Piggy, Fozzie and the rest of the gang to hold a telethon to raise the $10 million they need to save the studio .",95,80.0,"Clever, charming, and heartfelt, The Muppets is a welcome big screen return for Jim Henson's lovable creations that will both win new fans and delight longtime devotees.",228,"50,000+",Comedy,PG,"kids and family, comedy",English,James Bobin,"David Hoberman, Todd Lieberman","Jason Segel, Nicholas Stoller","Nov 23, 2011 wide",42331.0,$88.6M,1h 38m,Walt Disney Studios,,,,"Jason Segel, Amy Adams, Chris Cooper, Rashida Jones, Alan Arkin, James Carville, Donald Glover, Leslie Feist, Ken Jeong, Judd Hirsch, James Bobin, Jason Segel, Nicholas Stoller, David Hoberman, Todd Lieberman, Jason Segel, Nicholas Stoller, John G. Scotti, Martin G. Baker, Christophe Beck",http://www.rottentomatoes.com/m/the_muppets,1,2,2,1,98,88.6
496,Broadcast News,1987,"Intelligent satire of American television news. A highly strung news producer finds herself strangely attracted to a vapid anchorman even through she loathes everything he personifies. To make matters worse, her best friend, a talented but not particularly telegenic news reporter, is secretly in love with her.",98,79.0,"Blockbuster dramatist James L. Brooks delivers with Broadcast News, fully entertaining with deft, deep characterization.",52,"10,000+",Comedy,R,romance,English,James L. Brooks,James L. Brooks,James L. Brooks,,42333.0,$49.2M,2h 12m,"Twentieth Century Fox, American Entertainment, Gracie Films",Surround,,,"William Hurt, Albert Brooks, Holly Hunter, Robert Prosky, Lois Chiles, Joan Cusack, Peter Hackes, Christian Clemenson, Robert Katims, Ed Wheeler, James L. Brooks, James L. Brooks, James L. Brooks, Polly Platt, Michael Ballhaus, Richard Marks, Bill Conti",http://www.rottentomatoes.com/m/broadcast_news,1,1,1,3,132,49.2
497,Silver Linings Playbook,2012,"After losing his job and wife, and spending time in a mental institution, Pat Solatano (Bradley Cooper) winds up living with his parents (Robert De Niro, Jacki Weaver). He wants to rebuild his life and reunite with his wife, but his parents would be happy if he just shared their obsession with the Philadelphia Eagles. Things get complicated when Pat meets Tiffany (Jennifer Lawrence), who offers to help him reconnect with his wife, if he will do something very important for her in exchange.",92,86.0,"Silver Linings Playbook walks a tricky thematic tightrope, but David O. Russell's sensitive direction and some sharp work from a talented cast gives it true balance.",260,"250,000+",Comedy,R,"comedy, drama, romance",English,David O. Russell,"Donna Gigliotti, Bruce Cohen, Jonathan Gordon",David O. Russell,"Nov 21, 2012 wide",42826.0,$132.1M,2h 2m,Weinstein Company,"Datasat, Dolby Digital",,,"Bradley Cooper, Jennifer Lawrence, Robert De Niro, Jacki Weaver, Chris Tucker, Anupam Kher, Julia Stiles, John Ortiz, Shea Whigham, Dash Mihok, David O. Russell, David O. Russell, Donna Gigliotti, Bruce Cohen, Jonathan Gordon, Bob Weinstein, Harvey Weinstein, George Para, Michelle Raimo, Bradley Cooper",http://www.rottentomatoes.com/m/silver_linings_playbook,1,3,1,1,122,132.1
500,Won't You Be My Neighbor?,2018,"Filmmaker Morgan Neville examines the life and legacy of Fred Rogers, the beloved host of the popular children's TV show ""Mister Rogers' Neighborhood.""",97,94.0,Won't You Be My Neighbor? takes a fittingly patient and honest look at the life and legacy of a television pioneer whose work has enriched generations.,253,"2,500+",Documentary,PG-13,documentary,English,Morgan Neville,"Caryn Capotosto, Nicholas Ma",,"Jun 29, 2018 wide",43333.0,$22.6M,1h 34m,Tremolo Productions,,,,"Joanne Rogers, Bill Isler, Hedda Sharapan, Margaret Whitmer, Betty Seamans, Morgan Neville, Leslie Berriman, John Boccardo, Caryn Capotosto, Nicholas Ma, Jeff Malmberg, Aaron Wickenden",http://www.rottentomatoes.com/m/wont_you_be_my_neighbor,1,2,1,1,94,22.6
501,I Am Not Your Negro,2016,"In 1979, James Baldwin wrote a letter to his literary agent describing his next project, ""Remember This House."" The book was to be a revolutionary, personal account of the lives and assassinations of three of his close friends: Medgar Evers, Malcolm X and Martin Luther King, Jr. At the time of Baldwin's death in 1987, he left behind only 30 completed pages of this manuscript. Filmmaker Raoul Peck envisions the book James Baldwin never finished.",99,83.0,I Am Not Your Negro offers an incendiary snapshot of James Baldwin's crucial observations on American race relations -- and a sobering reminder of how far we've yet to go.,207,"10,000+",Documentary,PG-13,documentary,English,Raoul Peck,"R̩mi Grellety, Raoul Peck, H̩bert Peck",James Baldwin,"Feb 3, 2017 limited",42857.0,$7.1M,1h 35m,Magnolia Pictures,,,,"Samuel L. Jackson, Raoul Peck, Raoul Peck, Henry Adebonojo, Bill Ross, Turner Ross",http://www.rottentomatoes.com/m/i_am_not_your_negro,1,3,1,1,95,7.1
502,Apollo 11,2019,"Never-before-seen footage and audio recordings take you straight into the heart of NASA's most celebrated mission as astronauts Neil Armstrong, Buzz Aldrin and Michael Collins embark on a historic trip to the moon.",99,90.0,"Edifying and inspiring in equal measure, Apollo 11 uses artfully repurposed archival footage to send audiences soaring back to a pivotal time in American history.",184,"1,000+",Documentary,G,"drama, documentary, history",English,Todd Douglas Miller,"Todd Douglas Miller, Thomas Petersen, Evan Krauss",,"Mar 8, 2019 wide",43599.0,$9.0M,1h 33m,"Statement Pictures, CNN Films",Dolby Digital,,,"Bill Anders, H. David Reed, Todd Douglas Miller, Courtney Sexton, Amy Entelis, Josh Braun, Todd Douglas Miller, Evan Krauss, Buzz Aldrin, Todd Douglas Miller, Matt Morton",http://www.rottentomatoes.com/m/apollo_11_2019,1,3,1,2,93,9.0
503,Life Itself,2014,"Filmmaker Steve James chronicles the life of film critic Roger Ebert, especially his career highlights, his battle with alcohol, and his sometimes ruthless rivalry with fellow critic Gene Siskel.",98,88.0,"Rich in detail and warmly affectionate, Life Itself offers a joyful yet poignant tribute to a critical cinematic legacy.",202,"10,000+",Documentary,R,documentary,English,Steve James,"Zak Piper, Steve James, Garrett Basch",,"Jul 4, 2014 limited",42512.0,$809.7K,2h,"Kartemquin Films, Film Rites",,,,"Roger Ebert, Ava DuVernay, Zak Piper, Garrett Basch, Martin Scorsese, Steven Zaillian, Michael W. Ferro Jr., Gordon Quinn, Justine Nagan, Kat White",http://www.rottentomatoes.com/m/life_itself,1,3,1,2,120,0.8097000000000001
504,Man on Wire,2008,"Using actual footage from the event seamlessly mingled with new re-enactments, filmmaker James Marsh masterfully recreates high-wire daredevil Philippe Petit's 1974 stunt: performing acrobatics on a thin wire strung between the Twin Towers of the World Trade Center. Plotting his feat like a master cat burglar, Petit enlists the help of a motley group of friends as he calculates every detail, from acquiring building access to stringing up the wire, and manages to pull off an astounding crime.",100,87.0,James Marsh's doc about artist Phililppe Petit's artful caper brings you every ounce of suspense that can be wrung from a man on a (suspended) wire.,158,"25,000+",Documentary,PG-13,documentary,English,James Marsh,Simon Chinn,,"Jul 25, 2008 limited",42692.0,$3.0M,1h 30m,"Discovery Films, UK Film Council",,,,"Annie Allix, Jean Fran̤ois Heckel, James Marsh, Simon Chinn, Nick Fraser, Andrea Meditch",http://www.rottentomatoes.com/m/man_on_wire,1,1,1,2,90,3.0
508,Three Identical Strangers,2018,"Identical triplets become separated at birth and adopted by three different families. Years later, their amazing reunion becomes a global sensation but also unearths an unimaginable secret that has radical repercussions.",97,88.0,"Surreal and surprising, Three Identical Strangers effectively questions the nature of reality and identity.",183,"2,500+",Documentary,PG-13,"history, documentary, mystery and thriller, drama, biography",English,Tim Wardle,"Grace Hughes-Hallett, Becky Read",Grace Hughes-Hallett,"Jun 29, 2018 limited",43375.0,$12.3M,1h 36m,Raw,,Flat (1.85:1),,"David Kellman, Lawrence Wright, Will Ennis, Scotty Murray, Silvi Alzetta-Reali, Tim Wardle, Grace Hughes-Hallett, Tom Barry, Dimitri Doganis, Grace Hughes-Hallett",http://www.rottentomatoes.com/m/three_identical_strangers,1,2,1,1,96,12.3
511,20 Feet From Stardom,2013,Filmmaker Morgan Neville shines a long-overdue spotlight on the hit-making contributions of longtime backup singers like Darlene Love and Merry Clayton.,99,82.0,"Rich, insightful, and occasionally heartbreaking, 20 Feet From Stardom is an energetic tribute to the passion, talent, and hard work of backup singers.",128,"10,000+",Documentary,PG-13,documentary,English,Morgan Neville,"Gil Friesen, Caitrin Rogers, Morgan Neville",,"Jun 14, 2013 limited",42780.0,$4.9M,1h 30m,Tremolo Productions,,,,"David Bowie, Ray Charles, Sheryl Crow, Lou Adler, Patti Austin, Chris Botti, Morgan Neville, Gil Friesen, Caitrin Rogers, Morgan Neville, George Conrades, Art Bilger, Peter Morton, Joel S. Ehrenkranz, Nicola B. Marsh",http://www.rottentomatoes.com/m/20_feet_from_stardom,1,3,1,1,90,4.9
514,Amy,2015,Archival footage and personal testimonials present an intimate portrait of the life and career of British singer/songwriter Amy Winehouse.,95,87.0,"As riveting as it is sad, Amy is a powerfully honest look at the twisted relationship between art and celebrity -- and the lethal spiral of addiction.",223,"10,000+",Documentary,R,"music, documentary, biography",English,Asif Kapadia,James Gay-Rees,,"Jul 3, 2015 limited",42578.0,$8.4M,2h 8m,Film4,,,,"Salaam Remi, Nick Shymansky, Blake Fielder-Civil, Mitch Winehouse, Mos Def, Asif Kapadia, James Gay-Rees, Antonio Pinto",http://www.rottentomatoes.com/m/amy_2015,1,1,1,1,128,8.4
517,The Last Waltz,1978,"Seventeen years after joining forces as the backing band for rockabilly cult hero Ronnie Hawkins, Canadian roots rockers The Band call it quits with a lavish farewell show at San Francisco's Winterland Ballroom on Nov. 25, 1976. Filmed by Martin Scorsese, this documentary features standout performances by rock legends such as Bob Dylan, Van Morrison, Eric Clapton, Joni Mitchell and Muddy Waters, as well as interviews tracing the group's history and discussing road life.",98,94.0,"Among one of, if not the best rock movie ever made, The Last Waltz is a revealing, electrifying view of the classic band at their height.",50,"10,000+",Documentary,PG,documentary,English,Martin Scorsese,Robbie Robertson,,"Dec 31, 1978 wide",42843.0,$322.0K,1h 57m,Last Waltz Inc.,"Surround, Dolby Stereo",Flat (1.85:1),,"Robbie Robertson, Ringo Starr, Ron Wood, Neil Young, Paul Butterfield, Eric Clapton, Rick Danko, Neil Diamond, Dr. John, Martin Scorsese, L.A. Johnson, Frank Marshall, Robbie Robertson, Jonathan T. Taplin, Neil Diamond, Michael Chapman, Vilmos Zsigmond, Boris Leven",http://www.rottentomatoes.com/m/the_last_waltz_1978,1,1,1,1,117,0.322
522,Blackfish,2013,"The story of Tilikum, a captive killer whale that has taken the lives of several people, underscores problems within the sea-park industry, man's relationship to nature, and how little has been learned about these highly intelligent mammals.",98,90.0,"Blackfish is an aggressive, impassioned documentary that will change the way you look at performance killer whales.",131,"25,000+",Documentary,PG-13,documentary,English,Gabriela Cowperthwaite,"Gabriela Cowperthwaite, Manuel Oteyza","Gabriela Cowperthwaite, Eli Despres, Tim Zimmerman","Jul 19, 2013 limited",42709.0,$2.1M,1h 23m,Manny O Productions,,,,"John Hargrove, Samantha Berg, Kim Ashdown, Dean Gomersall, Carol Ray, Dave Duffus, Gabriela Cowperthwaite, Gabriela Cowperthwaite, Eli Despres, Gabriela Cowperthwaite, Judy Bart, Erica Kahn, Christopher Towey",http://www.rottentomatoes.com/m/blackfish_2013,1,2,3,1,83,2.1
523,Taxi to the Dark Side,2007,"This documentary explores the American military's use of torture by focusing on the unsolved murder of an Afhgani taxi driver who, in 2002, was taken for questioning at Bagram Force Air Base. Five days later, the man was dead. The medical examiner claimed the driver died from excessive physical abuse. Taking this case as a jumping-off point, the film examines wider claims of torture that occurred at bases like Abu Ghraib and Guantanamo Bay during the Bush administration.",100,90.0,"Taxi to the Dark Side is an intelligent, powerful look into the dark corners of the War on Terror.",93,"5,000+",Documentary,R,"crime, drama, war, documentary",English,Alex Gibney,"Eva Orner, Susannah Shipman, Alex Gibney",Alex Gibney,"Jan 18, 2008 limited",43759.0,$274.7K,1h 46m,"Wider Film Projects, Discovery Channel, Tall Woods, Jigsaw Productions, X-Ray Productions",,,,"Alex Gibney, Brian Keith Allen, Jack Cloonan, Greg D'Agostino, Moazzam Begg, Alex Gibney, Alex Gibney, Eva Orner, Susannah Shipman, Alex Gibney, Don Glascoff, Sidney Blumenthal, Jedd Wider, Todd Wider",http://www.rottentomatoes.com/m/taxi_to_the_dark_side,1,3,1,5,106,0.2747
525,Maiden,2018,"In 1989 Tracy Edwards leads the first all-female crew in the Whitbread Round the World Race, a grueling yachting competition that covers 33,000 miles and lasts nine months.",98,97.0,"Enthralling viewing even for audiences with little to no knowledge of or interest in sailing, Maiden pays powerful tribute to a true pioneer.",118,100+ Verified,Documentary,PG,documentary,English,Alex Holmes,"Alex Holmes, Victoria Gregory",,"Jun 28, 2019 limited",43739.0,$3.2M,1h 33m,"Sony Pictures Classics, New Black Films, Mongrel Media",,,,"Tracy Edwards, Nancy Harris, John Chittenden, Bruno De Bois, Howard Gibbons, Jo Gooding, Angela Heath, Marie-Claude Heys, Alex Holmes, Alex Holmes, Victoria Gregory, James Erskine, Anna Godas, Oli Harbottle, Chris Openshaw, Katie Bryer, Rob Manning, Samuel Sim",http://www.rottentomatoes.com/m/maiden,1,2,1,3,93,3.2
527,Jodorowsky's Dune,2013,"Filmmaker Alejandro Jodorowsky discusses how he would have adapted Frank Herbert's classic sci-fi novel ""Dune"" for the big screen.",98,89.0,"Part thoughtful tribute, part bittersweet reminder of a missed opportunity, Jodorowsky's Dune offers a fascinating look at a lost sci-fi legend.",121,"10,000+",Documentary,PG-13,documentary,English,Frank Pavich,"Frank Pavich, Stephen Scarlata, Travis Stevens",,"Mar 21, 2014 limited",41828.0,$646.5K,1h 28m,Snowfort Pictures,,,,"Alejandro Jodorowsky, Amanda Lear, Brontis Jodorowsky, Chris Foss, Christian Vander, Devin Faraci, Frank Pavich, Donald Rosenfeld, Frank Pavich, Stephen Scarlata, Travis Stevens, David Cavallo, Alex Ricciardi, Kurt Stenzel",http://www.rottentomatoes.com/m/jodorowskys_dune,1,3,1,1,88,0.6465
535,Jiro Dreams of Sushi,2011,"Revered sushi chef Jiro Ono strives for perfection in his work, while his eldest son, Yoshikazu, has trouble living up to his father's legacy.",99,91.0,"Beautiful, thoughtful, and engrossing, Jiro Dreams of Sushi should prove satisfying even for filmgoers who don't care for the cuisine.",95,"25,000+",Documentary,PG,documentary,Japanese,David Gelb,"Matt Weaver, Tom Pelligrini",,"Mar 9, 2012 limited",42592.0,$2.6M,1h 21m,"Preferred Content, Sundial Pictures",,,,"Jiro Ono, David Gelb, Joey Carey, Kevin Iwashina, Stefan Nowicki, Matt Weaver, Tom Pelligrini, David Gelb",http://www.rottentomatoes.com/m/jiro_dreams_of_sushi,1,2,1,2,81,2.6
536,Seymour: An Introduction,2014,"Pianist Seymour Bernstein, who gave up performing for teaching, discusses his passion for music and his philosophy of life.",100,78.0,Seymour Bernstein's genuineness shines so brightly in Seymour: An Introduction that viewers will forgive debuting director Ethan Hawke's reverent treatment.,68,"5,000+",Documentary,PG,documentary,English,Ethan Hawke,"Greg Loser, Heather Smith, Ryan Hawke",,"Mar 13, 2015 limited",42709.0,$580.0K,1h 21m,"Under the Influence Productions, Room 5 Films",,,,"Ethan Hawke, Greg Loser, Ryan Hawke, Anna Gustavi",http://www.rottentomatoes.com/m/seymour_an_introduction,1,3,1,2,81,0.58
540,Paris Is Burning,1990,"This documentary focuses on drag queens living in New York City and their ""house"" culture, which provides a sense of community and support for the flamboyant and often socially shunned performers. Groups from each house compete in elaborate balls that take cues from the world of fashion. Also touching on issues of racism and poverty, the film features interviews with a number of renowned drag queens, including Willi Ninja, Pepper LaBeija and Dorian Corey.",98,89.0,"Paris Is Burning dives into '80s transgender subculture, with the understated camera allowing this world to flourish and the people to speak (and dance) for themselves.",55,"2,500+",Documentary,R,"gay and lesbian, documentary",English,Jennie Livingston,"Jennie Livingston, Barry Swimar",,,42860.0,$122.8K,1h 18m,"Miramax Films, Prestige Productions",,,,"Andr̩ Christian, Freddie Pendavis, Willi Ninja, Pepper LaBeija, Junior Labeija, Shari Headley, Paris Dupr̩e, Dorian Corey, Jennie Livingston, Jennie Livingston, Barry Swimar, Jonathan Oppenheim",http://www.rottentomatoes.com/m/paris_is_burning,1,2,1,2,78,0.1227999999999999
547,Citizenfour,2014,"After Laura Poitras received encrypted emails from someone with information on the government's massive covert-surveillance programs, she and reporter Glenn Greenwald flew to Hong Kong to meet the sender, who turned out to be Edward Snowden.",96,87.0,"Part real-life thriller, part sobering examination of 21st century civil liberties, Citizenfour transcends ideology to offer riveting, must-see cinema.",146,"10,000+",Documentary,R,documentary,English,Laura Poitras,"Laura Poitras, Mathilde Bonnefoy, Dirk Wilutzky",,"Oct 24, 2014 limited",42607.0,$2.8M,1h 54m,"HBO Documentary Films, Participant Media",,,,"Edward Snowden, Julian Assange, Ewen MacAskill, Jeremy Scahill, Kevin Bankston, Laura Poitras, Laura Poitras, Mathilde Bonnefoy, Dirk Wilutzky, Steven Soderbergh, Jeff Skoll, Diane Weyermann, David Menschel, Tom Quinn, Sheila Nevins",http://www.rottentomatoes.com/m/citizenfour,1,3,1,2,114,2.8
552,Project Nim,2011,"In the 1970s, professor Herb Terrace and his team raise a baby chimp as a human child, as part of an experiment intended to break the language barrier between animals and people.",97,84.0,"Equal parts hilarious, poignant, and heartbreaking, Project Nim not only tells a compelling story masterfully, but also raises the flag on the darker side of human nature.",146,"10,000+",Documentary,PG-13,documentary,English,James Marsh,Simon Chinn,Elizabeth Hess,"Jul 8, 2011 limited",42704.0,$410.1K,1h 39m,Red Box Films,,,,"Bern Cohen, Reagan Leonard, Anna May Marsh, Dennis Lauricella, Robert Nesi, James Marsh, Elizabeth Hess, John Battsek, Andrew Ruhemann, Jamie Laurenson, Nick Fraser, Simon Chinn, Hugo Grumbar, Michael Simmonds, Jinx Godfrey",http://www.rottentomatoes.com/m/project_nim,1,1,1,1,99,0.4101
